atleta_id;nome;apelido;slug;clube_id;clube_nome;clube_abreviacao;posicao_id;posicao_nome;status_id;status_nome;preco_num;variacao_num;media_num;jogos_num;pontos_num
132071;Kevin Steven Serna Jaramillo;Serna;serna;266;FLU;FLU;5;Atacante;7;Provável;9;0;0;0;0
108474;Santiago Moreno;Santi Moreno;santi-moreno;266;FLU;FLU;5;Atacante;6;Nulo;4;0;0;0;0
115915;Leanderson da Silva Genésio;Lelê;lele;266;FLU;FLU;5;Atacante;6;Nulo;3;0;0;0;0
105807;Luan de Freitas Molarinho Chagas;Luan Freitas;luan-freitas;266;FLU;FLU;3;Zagueiro;6;Nulo;3;0;0;0;0
123788;Rubén Darío Lezcano Portillo;Lezcano;lezcano;266;FLU;FLU;4;Meia;6;Nulo;4;0;0;0;0
117910;Breno de Souza Bidon;Breno Bidon;breno-bidon;264;COR;COR;4;Meia;7;Provável;10;0;0;0;0
116447;Hércules Pereira do Nascimento;Hércules;hercules;266;FLU;FLU;4;Meia;2;Dúvida;7;0;0;0;0
63013;Marcos Luis Rocha Aquino;Marcos Rocha;marcos-rocha;284;GRE;GRE;2;Lateral;7;Provável;9;0;0;0;0
140484;Riquelme Felipe Silva de Almeida;Riquelme Felipe;riquelme-felipe;266;FLU;FLU;5;Atacante;6;Nulo;4;0;0;0;0
127932;Julio Cesar Lima Fidelis;Julio Fidélis;julio-fidelis;266;FLU;FLU;2;Lateral;6;Nulo;2;0;0;0;0
130650;Facundo Bernal Cruz;Bernal;bernal;266;FLU;FLU;4;Meia;6;Nulo;5;0;0;0;0
140492;João Victor de Souza Cunha;João Victor;joao-victor;262;FLA;FLA;3;Zagueiro;6;Nulo;2;0;0;0;0
88037;Luís Manuel Ribeiro de Castro;Luís Castro;luis-castro;284;GRE;GRE;6;Técnico;7;Provável;10;0;0;0;0
87887;Fabián Cornelio Balbuena González;Balbuena;balbuena;284;GRE;GRE;3;Zagueiro;6;Nulo;7;0;0;0;0
71709;Gustavo Leonardo Cuellar Gallego;Cuéllar;cuellar;284;GRE;GRE;4;Meia;6;Nulo;5;0;0;0;0
63289;Edenílson Andrade dos Santos;Edenílson;edenilson;284;GRE;GRE;4;Meia;7;Provável;7;0;0;0;0
89273;João Pedro Maturano dos Santos;João Pedro;joao-pedro;284;GRE;GRE;2;Lateral;6;Nulo;5;0;0;0;0
89846;Franco Cristaldo;Cristaldo;cristaldo;284;GRE;GRE;4;Meia;6;Nulo;6;0;0;0;0
89883;Douglas Moreira Fagundes;Dodi;dodi;284;GRE;GRE;4;Meia;6;Nulo;6;0;0;0;0
91706;Marlon Rodrigues Xavier;Marlon;marlon;284;GRE;GRE;2;Lateral;7;Provável;8;0;0;0;0
90532;Arthur Henrique Ramos de Oliveira Melo;Arthur Melo;arthur-melo;284;GRE;GRE;4;Meia;7;Provável;10;0;0;0;0
91908;Cristian David Pavón;Pavón;pavon;284;GRE;GRE;5;Atacante;5;Contundido;6;0;0;0;0
102318;Caio Fernando de Oliveira;Caio Paulista;caio-paulista;284;GRE;GRE;2;Lateral;6;Nulo;5;0;0;0;0
100846;Lucas Esteves Souza;Lucas Esteves;lucas-esteves;284;GRE;GRE;2;Lateral;6;Nulo;4;0;0;0;0
92237;Rodrigo Ely;Rodrigo Ely;rodrigo-ely;284;GRE;GRE;3;Zagueiro;6;Nulo;4;0;0;0;0
108588;Gonzalo Andrés Tapia Dubournais;Tapia;tapia;276;SAO;SAO;5;Atacante;2;Dúvida;6;0;0;0;0
105563;Carlos Vinícius Alves Morais;Carlos Vinícius;carlos-vinicius;284;GRE;GRE;5;Atacante;7;Provável;17;0;0;0;0
109966;Miguel Ángel Monsalve Gonzáles - González;Monsalve;monsalve;284;GRE;GRE;4;Meia;6;Nulo;5;0;0;0;0
112616;Gabriel Hamester Grando;Gabriel Grando;gabriel-grando;284;GRE;GRE;1;Goleiro;6;Nulo;4;0;0;0;0
97145;Mathías Adalberto Villasanti Rolón;Villasanti;villasanti;284;GRE;GRE;4;Meia;6;Nulo;7;0;0;0;0
108548;Alexander Ernesto Aravena Guzmán;Aravena;aravena;284;GRE;GRE;5;Atacante;6;Nulo;4;0;0;0;0
104994;Wagner Leonardo Calvelo de Souza;Wagner Leonardo;wagner-leonardo;284;GRE;GRE;3;Zagueiro;6;Nulo;6;0;0;0;0
92182;José Carlos Ferreira Júnior;Juninho;juninho;285;INT;INT;3;Zagueiro;7;Provável;5;0;0;0;0
118238;Ronald Cardoso Falkoski;Ronald;ronald;284;GRE;GRE;4;Meia;6;Nulo;3;0;0;0;0
121792;André Henrique da Silva Martins;André;andre;284;GRE;GRE;5;Atacante;6;Nulo;4;0;0;0;0
72951;Gabriel Iván Mercado;Mercado;mercado;285;INT;INT;3;Zagueiro;7;Provável;5;0;0;0;0
116067;Thiago Beltrame Stallbaum;Thiago Beltrame;thiago-beltrame;284;GRE;GRE;1;Goleiro;6;Nulo;2;0;0;0;0
70944;Bruno Henrique Corsini;Bruno Henrique;bruno-henrique;285;INT;INT;4;Meia;6;Nulo;6;0;0;0;0
130889;Riquelme Freitas dos Santos;Riquelme;riquelme;284;GRE;GRE;4;Meia;6;Nulo;4;0;0;0;0
142004;Francis Amuzu;Amuzu;amuzu;284;GRE;GRE;5;Atacante;7;Provável;6;0;0;0;0
107989;Johan Stiven Carbonero Balanta;Carbonero;carbonero;285;INT;INT;5;Atacante;7;Provável;9;0;0;0;0
110510;Braian Aguirre Nahuel;Aguirre;aguirre;285;INT;INT;2;Lateral;7;Provável;5;0;0;0;0
88136;Ivan Quaresma da Silva;Ivan;ivan;285;INT;INT;1;Goleiro;6;Nulo;4;0;0;0;0
89637;Thiago Maia Alencar;Thiago Maia;thiago-maia;285;INT;INT;4;Meia;7;Provável;6;0;0;0;0
125467;Viery Fernandes Santos Lopes;Viery;viery;284;GRE;GRE;3;Zagueiro;6;Nulo;3;0;0;0;0
92981;Ronaldo da Silva Souza Guerrero;Ronaldo;ronaldo;285;INT;INT;4;Meia;6;Nulo;3;0;0;0;0
83251;Alan Max Benítez Domínguez;Alan Benítez;alan-benitez;285;INT;INT;2;Lateral;6;Nulo;4;0;0;0;0
115479;Paulo César Pezzolano Suárez;Paulo Pezzolano;paulo-pezzolano;285;INT;INT;6;Técnico;7;Provável;6;0;0;0;0
106202;Bruno Gomes da Silva Clevelário;Bruno Gomes;bruno-gomes;285;INT;INT;4;Meia;7;Provável;6;0;0;0;0
101960;Vitor Hugo Naum dos Santos;Vitinho;vitinho;285;INT;INT;5;Atacante;7;Provável;7;0;0;0;0
86711;Richard Cândido Coelho;Richard;richard;285;INT;INT;4;Meia;6;Nulo;4;0;0;0;0
111466;Victor Gabriel da Conceição Ribeiro;Victor Gabriel;victor-gabriel;285;INT;INT;3;Zagueiro;6;Nulo;4;0;0;0;0
107174;Bruno Vinícius Souza Ramos;Bruno Tabata;bruno-tabata;285;INT;INT;4;Meia;6;Nulo;5;0;0;0;0
93790;Marlon Rodrigues Freitas;Marlon Freitas;marlon-freitas;275;PAL;PAL;4;Meia;7;Provável;9;0;0;0;0
124271;Gustavo Prado Alves;Gustavo Prado;gustavo-prado;285;INT;INT;4;Meia;6;Nulo;4;0;0;0;0
123744;Alan Jesús Rodríguez Guaglianoni;Alan Rodríguez;alan-rodriguez;285;INT;INT;4;Meia;5;Contundido;6;0;0;0;0
137618;Clayton Sampaio Pereira;Clayton Sampaio;clayton-sampaio;285;INT;INT;3;Zagueiro;6;Nulo;3;0;0;0;0
111683;Anthoni Spier Souza;Anthoni;anthoni;285;INT;INT;1;Goleiro;6;Nulo;3;0;0;0;0
94509;Raphael Cavalcante Veiga;Raphael Veiga;raphael-veiga;275;PAL;PAL;4;Meia;7;Provável;11;0;0;0;0
68872;Marcelo Lomba do Nascimento;Marcelo Lomba;marcelo-lomba;275;PAL;PAL;1;Goleiro;6;Nulo;4;0;0;0;0
71684;Gustavo Raúl Gómez Portillo;Gustavo Gómez;gustavo-gomez;275;PAL;PAL;3;Zagueiro;7;Provável;13;0;0;0;0
70592;Felipe Anderson Pereira Gomes;Felipe Anderson;felipe-anderson;275;PAL;PAL;4;Meia;6;Nulo;9;0;0;0;0
143488;Raykkonen Pereira Soares;Raykkonen;raykkonen;285;INT;INT;5;Atacante;6;Nulo;3;0;0;0;0
84674;Lucas Evangelista Santana de Oliveira;Lucas Evangelista;lucas-evangelista;275;PAL;PAL;4;Meia;6;Nulo;7;0;0;0;0
102950;Facundo Daniel Torres Pérez;Facundo Torres;facundo-torres;275;PAL;PAL;4;Meia;5;Contundido;6;0;0;0;0
71631;Weverton Pereira da Silva;Weverton;weverton;284;GRE;GRE;1;Goleiro;7;Provável;9;0;0;0;0
105647;Maurício Magalhães Prado;Maurício;mauricio;275;PAL;PAL;4;Meia;2;Dúvida;8;0;0;0;0
104085;Bruno de Lara Fuchs;Bruno Fuchs;bruno-fuchs;275;PAL;PAL;3;Zagueiro;7;Provável;8;0;0;0;0
102130;Joaquín Piquerez Moreira;Piquerez;piquerez;275;PAL;PAL;2;Lateral;7;Provável;10;0;0;0;0
99818;Paulo Henrique Sampaio Filho;Paulinho;paulinho;275;PAL;PAL;5;Atacante;6;Nulo;15;0;0;0;0
92811;Bruno Rafael Rodrigues do Nascimento;Bruno Rodrigues;bruno-rodrigues;275;PAL;PAL;5;Atacante;6;Nulo;4;0;0;0;0
97653;Murilo Cerqueira Paim;Murilo;murilo;275;PAL;PAL;3;Zagueiro;6;Nulo;7;0;0;0;0
108683;Emiliano Martínez Toranza;Emiliano Martínez;emiliano-martinez;275;PAL;PAL;4;Meia;6;Nulo;5;0;0;0;0
113103;José Manuel Alberto López;Flaco López;flaco-lopez;275;PAL;PAL;5;Atacante;7;Provável;16;0;0;0;0
110506;Abel Fernando Moreira Ferreira;Abel Ferreira;abel-ferreira;275;PAL;PAL;6;Técnico;7;Provável;12;0;0;0;0
112863;Ramón Sosa Acosta;Ramón Sosa;ramon-sosa;275;PAL;PAL;5;Atacante;6;Nulo;7;0;0;0;0
130612;Luighi Hanri Sousa Santos;Luighi;luighi;275;PAL;PAL;5;Atacante;6;Nulo;4;0;0;0;0
111832;Jefté Vital da Silva Dias;Jefté;jefte;275;PAL;PAL;2;Lateral;6;Nulo;4;0;0;0;0
73318;Daniel Fortunato Borges;Daniel Borges;daniel-borges;2305;MIR;MIR;2;Lateral;7;Provável;4;0;0;0;0
104084;Carlos Miguel dos Santos Pereira;Carlos Miguel;carlos-miguel;275;PAL;PAL;1;Goleiro;7;Provável;9;0;0;0;0
124526;Agustín Giay;Giay;giay;275;PAL;PAL;2;Lateral;6;Nulo;7;0;0;0;0
105175;Khellven Douglas Silva Oliveira;Khellven;khellven;275;PAL;PAL;2;Lateral;7;Provável;7;0;0;0;0
97321;Alesson dos Santos Batista;Alesson;alesson;2305;MIR;MIR;5;Atacante;7;Provável;7;0;0;0;0
72279;Carlos Eduardo Lecciolle Thomazella;Thomazella;thomazella;2305;MIR;MIR;1;Goleiro;6;Nulo;2;0;0;0;0
79066;Alex Roberto Santana Rafael;Alex Muralha;alex-muralha;2305;MIR;MIR;1;Goleiro;6;Nulo;3;0;0;0;0
141451;Allan Andrade Elias;Allan;allan;275;PAL;PAL;4;Meia;7;Provável;16;0;0;0;0
97460;João Victor Carroll Santana;João Victor;joao-victor;2305;MIR;MIR;3;Zagueiro;7;Provável;6;0;0;0;0
133679;Luiz Gustavo Roncholeta Benedetti;Benedetti;benedetti;275;PAL;PAL;3;Zagueiro;6;Nulo;3;0;0;0;0
136156;Larson Torna Ferreira dos Santos;Larson;larson;275;PAL;PAL;4;Meia;6;Nulo;3;0;0;0;0
81005;André Luis Silva de Aguiar;André Luis;andre-luis;2305;MIR;MIR;5;Atacante;7;Provável;5;0;0;0;0
113359;Pablo Gonçalves Maia Fortunato;Pablo Maia;pablo-maia;276;SAO;SAO;4;Meia;6;Nulo;7;0;0;0;0
90917;Carlos Eduardo Ferreira de Souza;Carlos Eduardo;carlos-eduardo;2305;MIR;MIR;5;Atacante;6;Nulo;5;0;0;0;0
83263;Yuri Lima Lara;Yuri Lara;yuri-lara;2305;MIR;MIR;4;Meia;7;Provável;5;0;0;0;0
104027;Rafael Silva Guanaes;Rafael Guanaes;rafael-guanaes;2305;MIR;MIR;6;Técnico;7;Provável;6;0;0;0;0
82775;Lucas Ramon Batista Silva;Lucas Ramon;lucas-ramon;2305;MIR;MIR;2;Lateral;6;Nulo;7;0;0;0;0
97520;Shaylon Kallyson Cardozo - Cardoso;Shaylon;shaylon;2305;MIR;MIR;4;Meia;7;Provável;5;0;0;0;0
102667;Nathan Uiliam Fogaça - Uilian;Nathan Fogaça;nathan-fogaca;2305;MIR;MIR;5;Atacante;6;Nulo;4;0;0;0;0
87742;Antônio Francisco Moura Neto;Neto Moura;neto-moura;2305;MIR;MIR;4;Meia;7;Provável;5;0;0;0;0
77777;João Felipe Schmidt Urbano;João Schmidt;joao-schmidt;277;SAN;SAN;4;Meia;7;Provável;6;0;0;0;0
104204;Edson Guilherme Mendes dos Santos;Edson Carioca;edson-carioca;2305;MIR;MIR;5;Atacante;5;Contundido;5;0;0;0;0
83257;Gabriel Barbosa Almeida;Gabriel;gabriel;277;SAN;SAN;5;Atacante;7;Provável;9;0;0;0;0
117403;Renato Marques de Oliveira Júnior;Renato Marques;renato-marques;2305;MIR;MIR;5;Atacante;6;Nulo;4;0;0;0;0
98384;Luiz Henrique Soares Firmino;Negueba;negueba;2305;MIR;MIR;5;Atacante;6;Nulo;6;0;0;0;0
101708;Felipe Jonatan Rocha Andrade;Felipe Jonatan;felipe-jonatan;2305;MIR;MIR;2;Lateral;6;Nulo;5;0;0;0;0
74187;Tomás Eduardo Rincón Hernández;Rincón;rincon;277;SAN;SAN;4;Meia;6;Nulo;4;0;0;0;0
81150;Mayke Rocha de Oliveira;Mayke;mayke;277;SAN;SAN;2;Lateral;6;Nulo;5;0;0;0;0
93372;João Othávio Basso;João Basso;joao-basso;277;SAN;SAN;3;Zagueiro;6;Nulo;4;0;0;0;0
91866;José Ivaldo Almeida Silva;Zé Ivaldo;ze-ivaldo;277;SAN;SAN;3;Zagueiro;7;Provável;6;0;0;0;0
95466;Igor Vinícius de Souza;Igor Vinícius;igor-vinicius;277;SAN;SAN;2;Lateral;7;Provável;7;0;0;0;0
105903;José Aldo Soares de Oliveira Filho;Aldo Filho;aldo-filho;2305;MIR;MIR;4;Meia;6;Nulo;5;0;0;0;0
82455;José Rafael Vivian;Zé Rafael;ze-rafael;277;SAN;SAN;4;Meia;2;Dúvida;7;0;0;0;0
84042;Francisco das Chagas Soares dos Santos Meireles;Tiquinho Soares;tiquinho-soares;277;SAN;SAN;5;Atacante;5;Contundido;7;0;0;0;0
78478;Willian Souza Arão da Silva;Willian Arão;willian-arao;277;SAN;SAN;4;Meia;7;Provável;7;0;0;0;0
104754;Juan Pablo Vojvoda Rizzo;Juan Vojvoda;juan-vojvoda;277;SAN;SAN;6;Técnico;7;Provável;8;0;0;0;0
130811;João Victor de Souza Menezes;Souza;souza;277;SAN;SAN;2;Lateral;6;Nulo;8;0;0;0;0
84847;Luan Peres Petroni;Luan Peres;luan-peres;277;SAN;SAN;3;Zagueiro;6;Nulo;6;0;0;0;0
141754;Gabriel Morais Silva Bontempo;Gabriel Bontempo;gabriel-bontempo;277;SAN;SAN;4;Meia;5;Contundido;5;0;0;0;0
102256;Benjamín Rollheiser;Rollheiser;rollheiser;277;SAN;SAN;4;Meia;7;Provável;9;0;0;0;0
118775;Lautaro Ariel Díaz;Lautaro Díaz;lautaro-diaz;277;SAN;SAN;5;Atacante;6;Nulo;6;0;0;0;0
141868;Vinicius Rodrigues Lira;Vinicius Lira;vinicius-lira;277;SAN;SAN;2;Lateral;7;Provável;3;0;0;0;0
87470;Thaciano Mickael da Silva;Thaciano;thaciano;277;SAN;SAN;4;Meia;6;Nulo;6;0;0;0;0
113690;Diógenes Vinícius da Silva;Diógenes;diogenes;277;SAN;SAN;1;Goleiro;6;Nulo;2;0;0;0;0
105114;Alexis David Duarte Pereira;Alexis Duarte;alexis-duarte;277;SAN;SAN;3;Zagueiro;6;Nulo;5;0;0;0;0
102975;Gonzalo Daniel Escobar;Escobar;escobar;277;SAN;SAN;2;Lateral;6;Nulo;6;0;0;0;0
108469;Adonis Uriel Frías;Adonis Frías;adonis-frias;277;SAN;SAN;3;Zagueiro;7;Provável;6;0;0;0;0
85403;Daniel de Oliveira Sertanejo;Danielzinho;danielzinho;276;SAO;SAO;4;Meia;7;Provável;7;0;0;0;0
142867;Robson de Souza Júnior;Robinho Jr.;robinho-jr;277;SAN;SAN;5;Atacante;6;Nulo;4;0;0;0;0
101290;Aldemir dos Santos Ferreira;Ferreira;ferreira;276;SAO;SAO;5;Atacante;7;Provável;8;0;0;0;0
89840;Jonathan Calleri;Calleri;calleri;276;SAO;SAO;5;Atacante;6;Nulo;14;0;0;0;0
63008;Rafael Toloi;Rafael Tolói;rafael-toloi;276;SAO;SAO;3;Zagueiro;7;Provável;5;0;0;0;0
99889;Alan Javier Franco;Alan Franco;alan-franco;276;SAO;SAO;3;Zagueiro;6;Nulo;7;0;0;0;0
81845;Alisson Euler de Freitas Castro;Alisson;alisson;276;SAO;SAO;4;Meia;6;Nulo;6;0;0;0;0
70164;Lucas Rodrigues Moura da Silva;Lucas Moura;lucas-moura;276;SAO;SAO;4;Meia;7;Provável;12;0;0;0;0
77656;Cédric Ricardo Alves Soares;Cédric Soares;cedric-soares;276;SAO;SAO;2;Lateral;7;Provável;6;0;0;0;0
111309;Gustavo Martins de Souza Santos;Gustavo Martins;gustavo-martins;284;GRE;GRE;3;Zagueiro;7;Provável;6;0;0;0;0
91573;Robert Abel Arboleda Escobar;Arboleda;arboleda;276;SAO;SAO;3;Zagueiro;7;Provável;10;0;0;0;0
80570;Wendell Nascimento Borges;Wendell;wendell;276;SAO;SAO;2;Lateral;6;Nulo;7;0;0;0;0
106294;Marcos Antônio Silva Santos;Marcos Antônio;marcos-antonio;276;SAO;SAO;4;Meia;7;Provável;8;0;0;0;0
90846;William Klaus - Willian;Klaus;klaus;364;REM;REM;3;Zagueiro;7;Provável;4;0;0;0;0
106028;Carlos Miguel Coronel;Coronel;coronel;276;SAO;SAO;1;Goleiro;6;Nulo;5;0;0;0;0
103912;Hernán Jorge Crespo;Hernán Crespo;hernan-crespo;276;SAO;SAO;6;Técnico;7;Provável;7;0;0;0;0
131617;André Oliveira e Silva;André Silva;andre-silva;276;SAO;SAO;5;Atacante;5;Contundido;8;0;0;0;0
141611;Maik Gomes Viegas;Maik;maik;276;SAO;SAO;2;Lateral;6;Nulo;5;0;0;0;0
105300;Nahuel Adolfo Ferraresi Hernández;Ferraresi;ferraresi;276;SAO;SAO;3;Zagueiro;6;Nulo;8;0;0;0;0
117818;Young Navarro Moraes;Young;young;276;SAO;SAO;1;Goleiro;6;Nulo;3;0;0;0;0
86863;Luiz Otávio da Silva Santos;Luiz Otávio;luiz-otavio;2305;MIR;MIR;3;Zagueiro;6;Nulo;4;0;0;0;0
118563;Rodrigo Huendra Almeida Mendonça;Rodriguinho;rodriguinho;276;SAO;SAO;4;Meia;6;Nulo;4;0;0;0;0
107873;Damián Josué Bobadilla Benítez;Bobadilla;bobadilla;276;SAO;SAO;4;Meia;6;Nulo;10;0;0;0;0
71123;Thiago Henrique Mendes Ribeiro;Thiago Mendes;thiago-mendes;267;VAS;VAS;4;Meia;7;Provável;7;0;0;0;0
140542;Ryan Francisco Rodrigues dos Santos Silva;Ryan Francisco;ryan-francisco;276;SAO;SAO;5;Atacante;5;Contundido;5;0;0;0;0
141609;Lucca Marques Alencar;Lucca;lucca;276;SAO;SAO;5;Atacante;2;Dúvida;3;0;0;0;0
81091;Jair Rodrigues Júnior;Jair;jair;267;VAS;VAS;4;Meia;6;Nulo;6;0;0;0;0
90309;David Correa da Fonseca;David;david;267;VAS;VAS;5;Atacante;2;Dúvida;5;0;0;0;0
72391;Fernando Diniz Silva;Fernando Diniz;fernando-diniz;267;VAS;VAS;6;Técnico;7;Provável;8;0;0;0;0
99213;José Luis Rodríguez Bebanz;Puma Rodríguez;puma-rodriguez;267;VAS;VAS;2;Lateral;2;Dúvida;5;0;0;0;0
93716;Paulo Henrique de Oliveira Alves;Paulo Henrique;paulo-henrique;267;VAS;VAS;2;Lateral;7;Provável;10;0;0;0;0
97095;Carlos Eccehomo Cuesta Figueroa;Carlos Cuesta;carlos-cuesta;267;VAS;VAS;3;Zagueiro;7;Provável;9;0;0;0;0
86410;Victor Luis Chuab Zamblauskas;Victor Luis;victor-luis;267;VAS;VAS;2;Lateral;6;Nulo;4;0;0;0;0
86686;Danilo das Neves Pinheiro;Tchê Tchê;tche-tche;267;VAS;VAS;4;Meia;6;Nulo;6;0;0;0;0
95936;Daniel Cerântula Fuzato;Daniel Fuzato;daniel-fuzato;267;VAS;VAS;1;Goleiro;6;Nulo;2;0;0;0;0
111682;Adson Ferreira Soares;Adson;adson;267;VAS;VAS;4;Meia;6;Nulo;6;0;0;0;0
99198;Pablo Vegetti;Vegetti;vegetti;267;VAS;VAS;5;Atacante;6;Nulo;11;0;0;0;0
115141;Lucas de Freitas Molarinho Chagas;Lucas Freitas;lucas-freitas;267;VAS;VAS;3;Zagueiro;6;Nulo;4;0;0;0;0
101594;Hugo Moura Arruda da Silva;Hugo Moura;hugo-moura;267;VAS;VAS;4;Meia;6;Nulo;4;0;0;0;0
105584;Lucas Piton Crivellaro;Lucas Piton;lucas-piton;267;VAS;VAS;2;Lateral;2;Dúvida;9;0;0;0;0
108671;Benjamín Antonio Garré;Garré;garre;267;VAS;VAS;4;Meia;6;Nulo;4;0;0;0;0
118752;Mateus Carvalho dos Santos;Mateus Carvalho;mateus-carvalho;267;VAS;VAS;4;Meia;5;Contundido;4;0;0;0;0
116706;Carlos Andrés Gómez Hinestroza;Andrés Gómez;andres-gomez;267;VAS;VAS;5;Atacante;7;Provável;9;0;0;0;0
117330;Robert Renan Alves Barbosa;Robert Renan;robert-renan;267;VAS;VAS;3;Zagueiro;7;Provável;8;0;0;0;0
142279;Nuno Gonçalo Rocha Moreira;Nuno Moreira;nuno-moreira;267;VAS;VAS;4;Meia;7;Provável;8;0;0;0;0
122485;Cauan Lucas Barros da Luz;Barros;barros;267;VAS;VAS;4;Meia;7;Provável;5;0;0;0;0
122486;Rayan Vitor Simplício Rocha;Rayan;rayan;267;VAS;VAS;5;Atacante;6;Nulo;9;0;0;0;0
83786;Hueglo dos Santos Neris;Neris;neris;287;VIT;VIT;3;Zagueiro;6;Nulo;3;0;0;0;0
115100;Matheus França de Oliveira;Matheus França;matheus-franca;267;VAS;VAS;4;Meia;6;Nulo;4;0;0;0;0
92180;Jair Ventura;Jair Ventura;jair-ventura;287;VIT;VIT;6;Técnico;7;Provável;5;0;0;0;0
90588;Caique de Jesus Gonçalves;Caíque;caique;287;VIT;VIT;4;Meia;7;Provável;6;0;0;0;0
93411;Aitor Cantalapiedra Fernández;Cantalapiedra;cantalapiedra;287;VIT;VIT;4;Meia;7;Provável;7;0;0;0;0
99440;Gabriel Baralhas dos Santos;Baralhas;baralhas;287;VIT;VIT;4;Meia;7;Provável;6;0;0;0;0
42222;Osvaldo Lourenço Filho;Osvaldo;osvaldo;287;VIT;VIT;5;Atacante;6;Nulo;5;0;0;0;0
101597;Ramon Ramos Lima;Ramon;ramon;287;VIT;VIT;2;Lateral;7;Provável;5;0;0;0;0
90943;José Marcos Alves Luis;Zé Marcos;ze-marcos;287;VIT;VIT;3;Zagueiro;7;Provável;5;0;0;0;0
92696;Renato Kayzer de Souza;Renato Kayzer;renato-kayzer;287;VIT;VIT;5;Atacante;7;Provável;6;0;0;0;0
90703;Matheus Martins Fogaça de Paulo;Matheuzinho;matheuzinho;287;VIT;VIT;4;Meia;6;Nulo;6;0;0;0;0
96793;Cleidson Andrade da Souza Silva;Camutanga;camutanga;287;VIT;VIT;3;Zagueiro;7;Provável;5;0;0;0;0
104118;Lucas Willians Assis Arcanjo;Lucas Arcanjo;lucas-arcanjo;287;VIT;VIT;1;Goleiro;5;Contundido;4;0;0;0;0
111879;Mateus da Silva Duarte;Mateus Silva;mateus-silva;287;VIT;VIT;2;Lateral;7;Provável;3;0;0;0;0
116461;Jamerson Santos de Jesus;Jamerson;jamerson;287;VIT;VIT;2;Lateral;6;Nulo;4;0;0;0;0
109138;Javier Enrique Delgado Saverio;Kike Saverio;kike-saverio;287;VIT;VIT;5;Atacante;6;Nulo;5;0;0;0;0
101752;Claudio Coelho Salvático;Claudinho;claudinho;287;VIT;VIT;2;Lateral;6;Nulo;4;0;0;0;0
97645;Thiago Couto Wenceslau;Thiago Couto;thiago-couto;287;VIT;VIT;1;Goleiro;6;Nulo;3;0;0;0;0
104330;Eduardo Marcelo Rodrigues Nunes;Dudu;dudu;287;VIT;VIT;4;Meia;6;Nulo;4;0;0;0;0
100969;Ronald dos Santos Lopes;Ronald Lopes;ronald-lopes;287;VIT;VIT;4;Meia;7;Provável;5;0;0;0;0
145099;Rúben da Rocha Rodrigues;Rúben Rodrigues;ruben-rodrigues;287;VIT;VIT;4;Meia;6;Nulo;5;0;0;0;0
130620;Edenílson Santos Nascimento Filho;Edenílson;edenilson;287;VIT;VIT;4;Meia;6;Nulo;3;0;0;0;0
90031;John Stiven Mendoza Valencia;Mendoza;mendoza;293;CAP;CAP;5;Atacante;6;Nulo;6;0;0;0;0
145387;Rúben Ismael Valente Ramos;Rúben Ismael;ruben-ismael;287;VIT;VIT;4;Meia;6;Nulo;4;0;0;0;0
111951;Renzo López Patrón;Renzo López;renzo-lopez;287;VIT;VIT;5;Atacante;6;Nulo;3;0;0;0;0
145510;Paulo Roberto dos Santos Almeida;Paulo Roberto;paulo-roberto;287;VIT;VIT;2;Lateral;6;Nulo;3;0;0;0;0
51548;Giuliano Victor de Paula;Giuliano;giuliano;293;CAP;CAP;4;Meia;6;Nulo;6;0;0;0;0
129317;Felipe Cardoso;Felipe Cardoso;felipe-cardoso;287;VIT;VIT;4;Meia;6;Nulo;3;0;0;0;0
102561;Gonzalo Mathías Mastriani Borges;Mastriani;mastriani;293;CAP;CAP;5;Atacante;6;Nulo;4;0;0;0;0
78077;Madson Ferreira dos Santos;Madson;madson;293;CAP;CAP;2;Lateral;6;Nulo;5;0;0;0;0
85626;Leonardo Pinheiro da Conceição;Léo;leo;293;CAP;CAP;3;Zagueiro;6;Nulo;5;0;0;0;0
80129;Jadson Alves dos Santos;Jadson;jadson;293;CAP;CAP;4;Meia;7;Provável;6;0;0;0;0
102796;Julimar Silva Oliveira Júnior;Julimar;julimar;293;CAP;CAP;5;Atacante;7;Provável;4;0;0;0;0
92273;Odair Hellmann;Odair Hellmann;odair-hellmann;293;CAP;CAP;6;Técnico;7;Provável;5;0;0;0;0
90715;Luiz Fernando Moraes dos Santos;Luiz Fernando;luiz-fernando;293;CAP;CAP;5;Atacante;6;Nulo;5;0;0;0;0
105844;Lucas Belezi Barbosa;Belezi;belezi;293;CAP;CAP;3;Zagueiro;6;Nulo;3;0;0;0;0
105518;Renan Peixoto Nepomuceno;Renan Peixoto;renan-peixoto;293;CAP;CAP;5;Atacante;6;Nulo;4;0;0;0;0
120433;Leonardo Derik Dias Gonçalves;Léo Derik;leo-derik;293;CAP;CAP;2;Lateral;7;Provável;2;0;0;0;0
92496;Raul Lô Gonçalves;Raul;raul;293;CAP;CAP;4;Meia;6;Nulo;4;0;0;0;0
112017;Antonio Feliphe Costa Silva;Felipinho;felipinho;293;CAP;CAP;4;Meia;7;Provável;4;0;0;0;0
110668;Lucas Ángel Esquivel;Esquivel;esquivel;293;CAP;CAP;2;Lateral;6;Nulo;4;0;0;0;0
